    34.300     48.897     23.522
    34.400     48.847     23.651
    34.500     48.795     23.776
    34.600     48.746     23.896
    34.700     48.693     24.010
    34.800     48.640     24.117
    34.900     48.587     24.218
    35.000     48.537     24.314
    35.100     48.482     24.403
    35.200     48.427     24.485
    35.300     48.373     24.561
    35.400     48.317     24.629
    35.500     48.265     24.690
    35.600     48.208     24.744
    35.700     48.152     24.790
    35.800     48.094     24.828
    35.900     48.041     24.858
    36.000     47.983     24.879
    36.100     47.924     24.893
    36.200     47.866     24.898
    36.300     47.811     24.894
    36.400     47.752     24.881
    36.500     47.692     24.860
    36.600     47.632     24.829
    36.700     47.575     24.789
    36.800     47.515     24.740
    36.900     47.453     24.684
    37.000     47.392     24.617
    37.100     47.334     24.541
    37.200     47.272     24.458
    37.300     47.209     24.366
    37.400     47.147     24.264
    37.500     47.088     24.157
    37.600     47.025     24.040
    37.700     46.961     23.916
    37.800     46.897     23.785
    37.900     46.837     23.649
    38.000     46.772     23.505
    38.100     46.708     23.355
    38.200     46.643     23.201
    38.300     46.581     23.040
    38.400     46.515     22.875
    38.500     46.451     22.705
    38.600     46.384     22.534
    38.700     46.322     22.357
    38.800     46.255     22.177
    38.900     46.189     21.996
    39.000     46.126     21.811
    39.100     46.059     21.625
    39.200     45.991     21.438
    39.300     45.924     21.249
    39.400     45.860     21.058
    39.500     45.791     20.867
    39.600     45.725     20.678
    39.700     45.656     20.487
    39.800     45.591     20.296
    39.900     45.522     20.107
    40.000     45.454     19.918
    40.100     45.389     19.730
    40.200     45.319     19.544
    40.300     45.250     19.358
    40.400     45.181     19.174
    40.500     45.115     18.992
    40.600     45.045     18.813
    40.700     44.976     18.635
    40.800     44.910     18.459
    40.900     44.840     18.287
    41.000     44.770     18.116
    41.100     44.700     17.948
    41.200     44.634     17.784
    41.300     44.563     17.621
    41.400     44.494     17.460
    41.500     44.427     17.303
    41.600     44.356     17.150
    41.700     44.285     16.999
    41.800     44.215     16.850
    41.900     44.148     16.707
    42.000     44.077     16.565
    42.100     44.008     16.425
    42.200     43.941     16.291
    42.300     43.870     16.158
    42.400     43.799     16.029
    42.500     43.728     15.902
    42.600     43.661     15.780
    42.700     43.590     15.660
    42.800     43.521     15.543
    42.900     43.453     15.430
    43.000     43.383     15.319
    43.100     43.312     15.211
    43.200     43.242     15.108
    43.300     43.175     15.006
    43.400     43.104     14.907
    43.500     43.034     14.810
    43.600     42.968     14.719
    43.700     42.897     14.628
    43.800     42.827     14.540
    43.900     42.757     14.457
    44.000     42.691     14.375
    44.100     42.621     14.295
